🗑️	corbeille | corbeille à papiers | poubelle
🔒	cadenas | cadenas fermé | privé | verrouiller | verrouillé
🔓	cadenas | cadenas ouvert | déverrouiller | ouvert | ouvrir
🔏	cadenas avec un stylo plume | cadenas fermé avec stylo | confidentiel | privé | stylo plume | verrouillé
🔐	cadenas | cadenas avec une clé | cadenas fermé avec clé | clé | fermé | privé | sécurisé | verrouillé
🔑	clé | mot de passe | ouvrir | serrure
🗝️	clé | clé ancienne | fermer | indice | serrure | verrouiller
🔨	marteau | outil | réparer | travaux
🪓	bois | bûcheron | fendre | hache | hachette
⛏️	mine | outil | pioche
⚒️	burin | marteau | marteau et burin | marteau et pioche | outil | outils | pioche
🛠️	clé | clé à molette | marteau | marteau et clé à molette | outil | outils
🗡️	arme | couteau | dague | poignard
⚔️	arme | armes | croisées | épées | épées croisées
💣	BD | bande dessinée | bombe | boum | danger | dessin | explosion
🪃	aborigène | australie | boomerang | jeu | outil | retour | répercussion
🏹	Sagittaire | arc | arc et flèche | archer | astrologie | flèche | horoscope | sport | tir à l’arc | zodiaque
🛡️	arme | bouclier
🪚	bois | outil | scie | scie à bois | scie égoïne | scier
🔧	clé | clé à molette | outil | travaux
🪛	outil | outillage | tournevis | vis
🔩	boulon | outil | travaux | vis | vis et écrou | écrou
⚙️	engrenage | outil | roue dentée
🗜️	compresser | comprimer | outil | serre-joint | serre-joints
⚖️	astrologie | balance | balance à poids | horoscope | justice | poids | zodiaque
🦯	accessibilité | aveugle | canne blanche | déficient visuel | malvoyant
🔗	chaîne | chaînons | maillons | mousqueton
⛓️‍💥	chaîne | chaîne brisée | chaîne cassée | chaîne rompue | liberté
⛓️	chaîne | chaînes
🪝	accrocher | appâter | attraper | capitaine | crochet | ferrer | hameçon | hameçonner
🧰	boîte à outils | caisse à outils | coffre | mécanique | mécano | outil | outils
🧲	aimant | aimanter | attirer | attraction | fer à cheval | magnet | magnétique | positif négatif
🪜	ascension | barreau | escabeau | grimper | monter | échelle | échelon
🪏	bêche | creuser | pelle | trou
⚗️	alambic | chimie | outil
🧪	chimie | chimiste | expérience | expérimentation | labo | laboratoire | réaction | science | sciences | tube à essai
🧫	bactérie | bactériologie | biologie | biologiste | boîte de petri | boîte de pétri | culture | labo | laboratoire | micro-organismes | microbiologie | science
🧬	adn | biologie | biologiste | gène | génétique | science | vie | évolution
🔬	expérience | laboratoire | microscope | outil | science
🔭	astronomie | espace | outil | planètes | science | télescope
📡	antenne | antenne parabolique | antenne satellite | parabole | satellite | science
💉	aiguille | docteur | malade | médecine | piqûre | seringue | vaccin | vaccination
🩸	don du sang | goutte de sang | menstruation | menstruations | médecine | règles | sang
💊	docteur | gélule | malade | médecine | médicament | pilule | vitamines
🩹	bandage | bobo | médecine | pansement | premiers secours | sparadrap
🩼	accident | aide | blessé | boiter | béquille | canne | handicap
🩺	cœur | diagnostic | docteur | médecin | médecine | poumons | stéthoscope
🩻	cage thoracique | docteur | médical | os | radiographie | rayons X | squelette
🚪	placard | porte | porte d’entrée
🛗	accessibilité | ascenseur | descente | monte-charge | monte-personnes | montée
🪞	beauté | glace | image | maquillage | miroir | psyché | reflet
🪟	air frais | cadre | carreaux | fenêtre | ouverture | transparent | vitre | vue
🛏️	dormir | hôtel | lit
🛋️	canapé | canapé avec une lampe | canapé et lampe | lampe
🪑	assis | chaise | siège
🚽	WC | cabinets | toilettes
🪠	bouché | déboucheur | dégorgement | outil | plombier | succion | toilettes | ventouse
🚿	douche | eau | pommeau de douche
🛁	baignoire | bain | mousse
🪤	appât | apât | fromage | leurre | piège | piège à souris | rat | tapette | tapette à souris
🪒	coupant | lame | raser | rasoir | tranchant
🧴	après-shampoing | bouteille de lotion | crème hydratante | crème pour le corps | crème solaire | flacon | hydratant | lotion | shampoing | shampooing
🧷	couche | imperdable | lange | punk rock | épingle de nourrice | épingle de sûreté | épingle à nourrice
🧹	balai | balais | balayage | ménage | nettoie | nettoyage | nettoyer | nettoyé | sorcière
🧺	agriculture | cueillette | lessive | linge | panier | pique-nique
🧻	essuie-tout | papier hygiénique | papier toilette | rouleau de papier | rouleau de pq
🪣	conteneur | plage | seau
🧼	bain | bulles | lavage | laver | me lave | me laver | mousse | pain de savon | porte-savon | savon | se lave | se laver
🫧	bulle | bulles | propre | savon | sous l’eau
🪥	brosse | brosse à dents | brosser les dents | dentaire | dents | hygiène | laver | laver les dents | salle de bain
🧽	absorbante | absorbe | laver | nettoyage | nettoyer | poreuse | savonner | éponge
🧯	chaud | extincteur | feu | fire | incendie | éteindre
🛒	caddie | chariot | courses | panier | shopping | supermarché
🚬	cigarette | cigarette allumée | fumer | fumeur | signe Fumeur
⚰️	cercueil | enterrement | mort | obsèques | vampire
🪦	RIP | cimetière | enterrement | funérailles | mort | mémorial | pierre tombale | stèle | sépulture | tombe
⚱️	cendres | mort | obsèques | urne | urne funéraire
🧿	amulette | l’oeil bleu | mauvais oeil | mauvais œil | nazar | nazar boncuk | nazarboncuk | perle | superstition | talisman | talisman turc | œil bleu
🪬	Fatma | Myriam | amulette | chance | hamsa | khamsa | main de Fatma | protection
🗿	moai | moaï | monolithe | statue | voyage | île de Pâques
🪧	affiche | grève | manifestation | pancarte | panneau | protestation | signe | écriteau
🪪	carte d’identité | justificatif | papiers | permis de conduire | pièce d’identité | sécurité
🏧	argent | banque | dab | distributeur | distributeur automatiques de billets | distributeur de billets | guichet automatique | retrait
🚮	corbeille | déchets | icône Poubelle | jeter | poubelle
🚰	eau | eau du robinet | eau potable | robinet
♿	accès | accès handicapés | fauteuil roulant | mobilité réduite | symbole Accès handicapés
🚹	WC | homme | symbole Homme | symbole Toilettes hommes | toilettes
🚺	WC | femme | symbole Femme | symbole Toilettes femmes | toilettes
🚻	WC | panneau Toilettes | toilettes
🚼	bébé | espace de change | symbole Bébé
🚾	WC | toilettes
🛂	contrôle | contrôle des passeports | passeport
🛃	douane | douanes
🛄	arrivée | avion | aéroport | bagages | retrait des bagages | valise | voyage
🛅	bagages | casier | clé | consigne | valise
⚠️	attention | avertissement | symbole d’avertissement
🚸	circulation | enfants | piétons | traversée d’enfants | école
⛔	circulation | entrée interdite | interdiction | interdit | non | panneau | sens interdit
🚫	entrée interdite | interdiction | interdit | symbole d’interdiction
🚳	bicyclette | interdiction | interdit | vélo | vélos interdits
🚭	cigarette barrée | fumer | interdiction | interdiction de fumer | interdit | interdit de fumer
🚯	déchets | dépôt d’ordures interdit | interdiction | interdit | ne pas jeter
🚱	eau | eau non potable | imbuvable | interdiction | interdit | ne pas boire
🚷	interdiction | interdit | interdit aux piétons
📵	interdiction | interdit | portable | téléphone | téléphones portables interdits
🔞	18 ans et plus | dix-huit | interdiction | interdit | interdit aux mineurs | interdit aux moins de dix-huit ans | limite d’âge | majorité | mineur
☢️	radioactif | radioactivité | symbole
☣️	danger | danger biologique | symbole
⬆️	direction | flèche | flèche haut | nord | sens
↗️	direction | flèche | flèche haut droite | nord-est | sens
➡️	direction | droite | est | flèche | flèche droite | sens
↘️	direction | flèche | flèche bas droite | sens | sud-est
⬇️	direction | flèche | flèche bas | sens | sud
↙️	direction | flèche | flèche bas gauche | sens | sud-ouest
⬅️	direction | flèche | flèche gauche | ouest | sens
↖️	direction | flèche | flèche haut gauche | nord-ouest | sens
↕️	flèche | flèche dans les deux sens | flèche haut bas
↔️	flèche | flèche gauche droite
↩️	flèche | flèche courbe gauche
↪️	flèche | flèche courbe droite
⤴️	flèche | flèche courbe haut | flèche courbe vers la droite et le haut
⤵️	bas | flèche | flèche courbe bas
🔃	actualiser | flèche | flèches dans le sens horaire | sens des aiguilles d’une montre | sens horaire | symbole Recharger
🔄	actualiser | flèche | flèches | flèches dans le sens antihoraire | retour | sens antihoraire | sens contraire des aiguilles d’une montre | sens horaire inverse | sens inverse des aiguilles d’une montre
🔙	flèche | flèche Retour | flèche vers la gauche | retour
🔚	fin | flèche | flèche Fin | flèche vers la gauche
🔛	activé | droite et gauche | flèche | flèche Activé | flèche dans les deux sens
🔜	bientôt | flèche | flèche Bientôt
🔝	flèche | flèche En haut | flèche vers le haut | haut
🛐	culte | lieu de culte | prier | religion
⚛️	athée | atome | symbole de l’atome
🕉️	hindou | om | religion
✡️	David | Juif | judaïsme | juif | juive | religion | étoile | étoile de David
☸️	bouddhisme | bouddhiste | dharma | religion | roue | roue de dharma | roue du Dharma
☯️	complémentaire | religion | tao | taoïsme | yang | yin | yin yang
✝️	chrétien | chrétienne | croix | croix latine | religion
☦️	chrétien | chrétienne | croix | croix orthodoxe | religion
☪️	islam | lune | lune et étoile | musulman | musulmane | ramadan | religion | étoile
☮️	paix | paix et amour | peace and love | symbole de paix
🕎	Hanoucca | Hanoukka | candélabre | chandelier | chandelier à sept branches | judaïsme | juif | juive | menora | menorah | religion
🔯	chance | judaïsme | juif | juive | étoile | étoile à 6 branches
🪯	deg tegh fateh | foi | khalsa | khanda | religion | sikh | sikhisme
♈	Bélier | astrologie | bélier zodiaque | horoscope | zodiaque
♉	Taureau | astrologie | horoscope | taureau | zodiaque
♊	Gémeaux | astrologie | gémeaux | horoscope | zodiaque
♋	Cancer | astrologie | cancer | crabe | horoscope | zodiaque
♌	Lion | astrologie | horoscope | lion | zodiaque
♍	Vierge | astrologie | horoscope | vierge | zodiaque
♎	Balance | astrologie | balance | horoscope | justice | zodiaque
♏	Scorpion | astrologie | horoscope | scorpion zodiaque | zodiaque
♐	Sagittaire | astrologie | horoscope | sagittaire | zodiaque
♑	Capricorne | astrologie | capricorne | chèvre | horoscope | zodiaque
♒	Verseau | astrologie | eau | horoscope | verseau | zodiaque
♓	Poissons | astrologie | horoscope | poissons | zodiaque
⛎	Ophiuchus | ophiuchus | serpent | serpentaire | zodiaque
🔀	bouton lecture aléatoire | flèche | flèches croisées | lecture aléatoire
🔁	bouton répéter | bouton répétition | flèche | flèches en cercle | répéter | sens des aiguilles d’une montre | sens horaire
🔂	bouton répétition de la piste | flèche | flèches en cercle avec n°1 | répéter | répéter une fois | sens des aiguilles d’une montre | sens horaire
▶️	bouton lecture | droite | flèche | lecture | lire | triangle
⏩	avance | avance rapide | bouton | bouton avance rapide | double flèche | flèche Avance rapide
⏭️	bouton piste suivante | bouton suivant | double flèche | piste suivante | scène suivante | suivant | triangle
⏯️	bouton lecture/pause | flèche | lecture | pause | triangle
◀️	bouton retour | flèche | gauche | retour | triangle
⏪	bouton | bouton retour rapide | double flèche | flèche | flèche Retour rapide | retour | retour rapide
